date Thu Jul 23 09:38:20.686 am 2015
base hex  timestamps absolute
no internal events logged
// version 8.5.0
   6.550000    SV: 1 0 1 ::PowerTrain::PedalPosition = 58
   6.551392 2  EngineData                          Tx   d 8 1E 10 1D 21 B3 10 66 21  Length = 1356000 BitCount = 116 ID = 100
   6.552844 2  EngineDataIEEE                      Tx   d 8 1E 10 00 00 B3 10 00 00  Length = 1416000 BitCount = 121 ID = 102
   6.554044 2  ABSdata                             Tx   d 6 23 00 00 00 0B 37  Length = 1164000 BitCount = 100 ID = 201
   6.554740 2  GearBoxInfo                         Tx   d 1 01  Length = 660000 BitCount = 58 ID = 1020
   6.560804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.561020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.561020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.580804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.581020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.581020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.600000    SV: 2 0 1 ::WiperSystem::Active = 384
   6.600000    SV: 2 0 1 ::WiperSystem::Position = 9
   6.601404 2  EngineData                          Tx   d 8 7F 10 1D 21 FE 10 FC 21  Length = 1368000 BitCount = 117 ID = 100
   6.601908    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.601908    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.602880 2  EngineDataIEEE                      Tx   d 8 7F 10 00 00 FE 10 00 00  Length = 1440000 BitCount = 123 ID = 102
   6.603684 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.604884 2  ABSdata                             Tx   d 6 24 00 00 00 53 37  Length = 1164000 BitCount = 100 ID = 201
   6.605580 2  GearBoxInfo                         Tx   d 1 01  Length = 660000 BitCount = 58 ID = 1020
   6.606336    SV: 1 0 1 ::ComfortBus::CarSpeedEuropean = 28.8
   6.620804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.621020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.621020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.625000    SV: 1 0 1 ::PowerTrain::PedalPosition = 59
   6.640804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.641020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.641020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.651368 2  EngineData                          Tx   d 8 E1 10 1D 21 49 11 92 22  Length = 1332000 BitCount = 114 ID = 100
   6.652820 2  EngineDataIEEE                      Tx   d 8 E1 10 00 00 49 11 00 00  Length = 1416000 BitCount = 121 ID = 102
   6.654008 2  ABSdata                             Tx   d 6 25 00 00 00 9A 37  Length = 1152000 BitCount = 99 ID = 201
   6.654704 2  GearBoxInfo                         Tx   d 1 01  Length = 660000 BitCount = 58 ID = 1020
   6.655436    SV: 1 0 1 ::ComfortBus::CarSpeedEuropean = 29.6
   6.660804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.661020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.661020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.680804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.681020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.681020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.700000    SV: 2 0 1 ::WiperSystem::Active = 41a
   6.700000    SV: 2 0 1 ::WiperSystem::Position = a
   6.700000    SV: 1 0 1 ::PowerTrain::PedalPosition = 60
   6.701380 2  EngineData                          Tx   d 8 44 11 1D 21 49 11 92 22  Length = 1344000 BitCount = 115 ID = 100
   6.701908    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.701908    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.702808 2  EngineDataIEEE                      Tx   d 8 44 11 00 00 49 11 00 00  Length = 1392000 BitCount = 119 ID = 102
   6.703612 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.704824 2  ABSdata                             Tx   d 6 26 00 00 00 96 37  Length = 1176000 BitCount = 101 ID = 201
   6.705520 2  GearBoxInfo                         Tx   d 1 01  Length = 660000 BitCount = 58 ID = 1020
   6.706276    SV: 1 0 1 ::ComfortBus::CarSpeedEuropean = 30.4
   6.714000    SV: 2 0 1 ::ComfortBus::EngineRunningWheel = 7
   6.720804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.721020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.721020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.740804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.741020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.741020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.750000    SV: 1 0 1 ::PowerTrain::PedalPosition = 0
   6.751380 2  EngineData                          Tx   d 8 A9 11 1D 21 94 11 28 23  Length = 1344000 BitCount = 115 ID = 100
   6.752808 2  EngineDataIEEE                      Tx   d 8 A9 11 00 00 94 11 00 00  Length = 1392000 BitCount = 119 ID = 102
   6.754008 2  ABSdata                             Tx   d 6 27 00 00 00 DD 37  Length = 1164000 BitCount = 100 ID = 201
   6.754704 2  GearBoxInfo                         Tx   d 1 01  Length = 660000 BitCount = 58 ID = 1020
   6.755436    SV: 1 0 1 ::ComfortBus::CarSpeedEuropean = 31.2
   6.760804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.761020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.761020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.775000    SV: 2 0 1 ::PowerTrain::GearUp = 1
   6.775000    SV: 2 0 1 ::PowerTrain::GearTextDisplay = 2
   6.780804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.781020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.781020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.800000    SV: 1 0 1 ::PowerTrain::PedalPosition = 1
   6.800000    SV: 2 0 1 ::WiperSystem::Active = 4b0
   6.800000    SV: 2 0 1 ::WiperSystem::Position = c
   6.801392 2  EngineData                          Tx   d 8 C0 11 1D 22 77 01 EE 02  Length = 1356000 BitCount = 116 ID = 100
   6.801908    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.801908    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.802844 2  EngineDataIEEE                      Tx   d 8 C0 11 00 00 77 01 00 00  Length = 1416000 BitCount = 121 ID = 102
   6.803648 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.804860 2  ABSdata                             Tx   d 6 27 00 00 00 BF 27  Length = 1176000 BitCount = 101 ID = 201
   6.805568 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   6.805568    SV: 2 0 1 ::PowerTrain::GearTextDisplay = 2
   6.820804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.821020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.821020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.840804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.841020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.841020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.851416 2  EngineData                          Tx   d 8 36 0E 1D 22 0E 01 EE 02  Length = 1380000 BitCount = 118 ID = 100
   6.852892 2  EngineDataIEEE                      Tx   d 8 36 0E 00 00 0E 01 00 00  Length = 1440000 BitCount = 123 ID = 102
   6.854104 2  ABSdata                             Tx   d 6 27 00 00 00 56 27  Length = 1176000 BitCount = 101 ID = 201
   6.854812 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   6.860804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.861020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.861020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.875000    SV: 1 0 1 ::PowerTrain::PedalPosition = 2
   6.880804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.881020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.881020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.900000    SV: 2 0 1 ::WiperSystem::Active = 546
   6.900000    SV: 2 0 1 ::WiperSystem::Position = d
   6.900000    SV: 2 0 1 ::ComfortBus::EngineRunningWheel = 8
   6.901404 2  EngineData                          Tx   d 8 37 0E 1D 22 0E 01 EE 02  Length = 1368000 BitCount = 117 ID = 100
   6.901908    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.901908    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.902856 2  EngineDataIEEE                      Tx   d 8 37 0E 00 00 0E 01 00 00  Length = 1416000 BitCount = 121 ID = 102
   6.903660 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.904872 2  ABSdata                             Tx   d 6 27 00 00 00 56 27  Length = 1176000 BitCount = 101 ID = 201
   6.905580 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   6.920804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.921020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.921020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.940804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.941020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.941020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.950000    SV: 1 0 1 ::PowerTrain::PedalPosition = 3
   6.951416 2  EngineData                          Tx   d 8 38 0E 1D 22 0E 01 EE 02  Length = 1380000 BitCount = 118 ID = 100
   6.952892 2  EngineDataIEEE                      Tx   d 8 38 0E 00 00 0E 01 00 00  Length = 1440000 BitCount = 123 ID = 102
   6.954104 2  ABSdata                             Tx   d 6 27 00 00 00 56 27  Length = 1176000 BitCount = 101 ID = 201
   6.954812 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   6.960804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.961020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.961020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   6.980804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   6.981020    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   6.981020    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   7.000000    SV: 2 0 1 ::LightSystem::OnOff = 7
   7.000000    SV: 2 0 1 ::WiperSystem::Active = 5dc
   7.000000    SV: 2 0 1 ::WiperSystem::Position = f
   7.001428 2  EngineData                          Tx   d 8 39 0E 1D 22 0E 01 EE 02  Length = 1392000 BitCount = 119 ID = 100
   7.001908    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 1
   7.001908    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 1
   7.002880 2  EngineDataIEEE                      Tx   d 8 39 0E 00 00 0E 01 00 00  Length = 1416000 BitCount = 121 ID = 102
   7.003684 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.004140    SV: 2 1 1 ::ComfortBus::DashboardTurnIndRightDisplay = None
   7.004140    SV: 2 1 1 ::ComfortBus::DashboardTurnIndLeftDisplay = None
   7.004140    SV: 2 1 1 ::ComfortBus::DashboardWarnIndDisplay = None
   7.004884 2  ABSdata                             Tx   d 6 27 00 00 00 55 27  Length = 1164000 BitCount = 100 ID = 201
   7.005592 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.020804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.021044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.021044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.025000    SV: 1 0 1 ::PowerTrain::PedalPosition = 4
   7.031248 2  NM_Gateway_PowerTrain               Tx   d 6 1A 10 00 00 00 00  Length = 1212000 BitCount = 104 ID = 1306
   7.040804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.041044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.041044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.051404 2  EngineData                          Tx   d 8 3B 0E 1D 22 0E 01 EE 02  Length = 1368000 BitCount = 117 ID = 100
   7.052868 2  EngineDataIEEE                      Tx   d 8 3B 0E 00 00 0E 01 00 00  Length = 1428000 BitCount = 122 ID = 102
   7.054068 2  ABSdata                             Tx   d 6 27 00 00 00 55 27  Length = 1164000 BitCount = 100 ID = 201
   7.054776 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.060804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.061044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.061044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.080804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.081044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.081044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.086000    SV: 2 0 1 ::ComfortBus::EngineRunningWheel = 9
   7.100000    SV: 2 0 1 ::WiperSystem::Active = 546
   7.100000    SV: 2 0 1 ::WiperSystem::Position = d
   7.100000    SV: 1 0 1 ::PowerTrain::PedalPosition = 5
   7.101416 2  EngineData                          Tx   d 8 3C 0E 1D 23 0E 01 EE 02  Length = 1380000 BitCount = 118 ID = 100
   7.101932    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.101932    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.102892 2  EngineDataIEEE                      Tx   d 8 3C 0E 00 00 0E 01 00 00  Length = 1440000 BitCount = 123 ID = 102
   7.103696 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.104896 2  ABSdata                             Tx   d 6 27 00 00 00 55 27  Length = 1164000 BitCount = 100 ID = 201
   7.105604 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.120804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.121044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.121044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.140804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.141044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.141044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.151404 2  EngineData                          Tx   d 8 3D 0E 1D 23 0E 01 EE 02  Length = 1368000 BitCount = 117 ID = 100
   7.152868 2  EngineDataIEEE                      Tx   d 8 3D 0E 00 00 0E 01 00 00  Length = 1428000 BitCount = 122 ID = 102
   7.154068 2  ABSdata                             Tx   d 6 27 00 00 00 55 27  Length = 1164000 BitCount = 100 ID = 201
   7.154776 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.160804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.161044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.161044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.175000    SV: 1 0 1 ::PowerTrain::PedalPosition = 6
   7.180804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.181044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.181044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.200000    SV: 2 0 1 ::WiperSystem::Active = 4b0
   7.200000    SV: 2 0 1 ::WiperSystem::Position = c
   7.201404 2  EngineData                          Tx   d 8 3F 0E 1D 23 44 01 84 03  Length = 1368000 BitCount = 117 ID = 100
   7.201932    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.201932    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.202856 2  EngineDataIEEE                      Tx   d 8 3F 0E 00 00 44 01 00 00  Length = 1416000 BitCount = 121 ID = 102
   7.203660 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.204860 2  ABSdata                             Tx   d 6 27 00 00 00 8B 27  Length = 1164000 BitCount = 100 ID = 201
   7.205568 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.220804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.221044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.221044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.240804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.241044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.241044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.250000    SV: 1 0 1 ::PowerTrain::PedalPosition = 7
   7.251404 2  EngineData                          Tx   d 8 41 0E 1D 23 44 01 84 03  Length = 1368000 BitCount = 117 ID = 100
   7.252856 2  EngineDataIEEE                      Tx   d 8 41 0E 00 00 44 01 00 00  Length = 1416000 BitCount = 121 ID = 102
   7.254056 2  ABSdata                             Tx   d 6 27 00 00 00 8B 27  Length = 1164000 BitCount = 100 ID = 201
   7.254764 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.260804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.261044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.261044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.272000    SV: 2 0 1 ::ComfortBus::EngineRunningWheel = a
   7.280804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.281044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.281044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.300000    SV: 2 0 1 ::WiperSystem::Active = 41a
   7.300000    SV: 2 0 1 ::WiperSystem::Position = a
   7.301392 2  EngineData                          Tx   d 8 44 0E 1E 23 7A 01 1A 04  Length = 1356000 BitCount = 116 ID = 100
   7.301932    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.301932    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.302844 2  EngineDataIEEE                      Tx   d 8 44 0E 00 00 7A 01 00 00  Length = 1416000 BitCount = 121 ID = 102
   7.303648 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.304848 2  ABSdata                             Tx   d 6 27 00 00 00 C1 27  Length = 1164000 BitCount = 100 ID = 201
   7.305556 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.320804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.321044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.321044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.325000    SV: 1 0 1 ::PowerTrain::PedalPosition = 8
   7.340804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.341044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.341044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.351404 2  EngineData                          Tx   d 8 48 0E 1E 24 B0 01 B0 04  Length = 1368000 BitCount = 117 ID = 100
   7.352856 2  EngineDataIEEE                      Tx   d 8 48 0E 00 00 B0 01 00 00  Length = 1416000 BitCount = 121 ID = 102
   7.354044 2  ABSdata                             Tx   d 6 27 00 00 00 F7 27  Length = 1152000 BitCount = 99 ID = 201
   7.354752 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.360804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.361044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.361044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.380804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.381044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.381044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.400000    SV: 1 0 1 ::PowerTrain::PedalPosition = 9
   7.400000    SV: 2 0 1 ::WiperSystem::Active = 384
   7.400000    SV: 2 0 1 ::WiperSystem::Position = 9
   7.401404 2  EngineData                          Tx   d 8 4C 0E 1E 24 B0 01 B0 04  Length = 1368000 BitCount = 117 ID = 100
   7.401932    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.401932    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.402856 2  EngineDataIEEE                      Tx   d 8 4C 0E 00 00 B0 01 00 00  Length = 1416000 BitCount = 121 ID = 102
   7.403660 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.404848 2  ABSdata                             Tx   d 6 27 00 00 00 F6 27  Length = 1152000 BitCount = 99 ID = 201
   7.405556 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.420804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.421044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.421044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.440804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.441044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.441044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.451380 2  EngineData                          Tx   d 8 51 0E 1E 24 E6 01 46 05  Length = 1344000 BitCount = 115 ID = 100
   7.452808 2  EngineDataIEEE                      Tx   d 8 51 0E 00 00 E6 01 00 00  Length = 1392000 BitCount = 119 ID = 102
   7.454008 2  ABSdata                             Tx   d 6 27 00 00 00 2C 28  Length = 1164000 BitCount = 100 ID = 201
   7.454716 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.458000    SV: 2 0 1 ::ComfortBus::EngineRunningWheel = b
   7.460804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.461044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.461044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.475000    SV: 1 0 1 ::PowerTrain::PedalPosition = 10
   7.480804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.481044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.481044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.500000    SV: 2 0 1 ::WiperSystem::Active = 2ee
   7.500000    SV: 2 0 1 ::WiperSystem::Position = 7
   7.501392 2  EngineData                          Tx   d 8 57 0E 1E 24 1C 02 DC 05  Length = 1356000 BitCount = 116 ID = 100
   7.501932    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.501932    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.502844 2  EngineDataIEEE                      Tx   d 8 57 0E 00 00 1C 02 00 00  Length = 1416000 BitCount = 121 ID = 102
   7.503648 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.504140    SV: 2 1 1 ::ComfortBus::DashboardTurnIndRightDisplay = None
   7.504140    SV: 2 1 1 ::ComfortBus::DashboardTurnIndLeftDisplay = None
   7.504140    SV: 2 1 1 ::ComfortBus::DashboardWarnIndDisplay = None
   7.504848 2  ABSdata                             Tx   d 6 27 00 00 00 62 28  Length = 1164000 BitCount = 100 ID = 201
   7.505556 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.520804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.521044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.521044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.540804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.541044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.541044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.550000    SV: 1 0 1 ::PowerTrain::PedalPosition = 11
   7.551392 2  EngineData                          Tx   d 8 5D 0E 1E 24 1C 02 DC 05  Length = 1356000 BitCount = 116 ID = 100
   7.552844 2  EngineDataIEEE                      Tx   d 8 5D 0E 00 00 1C 02 00 00  Length = 1416000 BitCount = 121 ID = 102
   7.554044 2  ABSdata                             Tx   d 6 27 00 00 00 62 28  Length = 1164000 BitCount = 100 ID = 201
   7.554752 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.560804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.561044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.561044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.580804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.581044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.581044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
